REF_AREA,TIME_PERIOD,OBS_VALUE,category
DNK,2018-Q1,552789.2,GDP
DNK,2018-Q2,557875,GDP
DNK,2018-Q3,564956.3,GDP
DNK,2018-Q4,567921.8,GDP
DNK,2019-Q1,567253.6,GDP
DNK,2019-Q2,573835.7,GDP
DNK,2019-Q3,579397,GDP
DNK,2022-Q3,733086.3,GDP
DNK,2022-Q4,718727.1,GDP
DNK,2023-Q1,713465.5,GDP
DNK,2023-Q2,699315,GDP
DNK,2023-Q3,692716.7,GDP
DNK,2023-Q4,699245,GDP
DNK,2024-Q1,711319.9,GDP
DNK,2024-Q2,723101.7,GDP
DNK,2024-Q3,748567.1,GDP
DNK,2024-Q4,769160.1,GDP
DNK,1996-Q4,276043.4,GDP
DNK,1997-Q1,280801,GDP
DNK,1997-Q2,286127.4,GDP
DNK,2020-Q3,273979.3,Consumption
DNK,2020-Q4,281798,Consumption
DNK,2021-Q1,276286.1,Consumption
DNK,2021-Q2,296208.1,Consumption
DNK,2021-Q3,301767.5,Consumption
DNK,2021-Q4,313592.6,Consumption
DNK,2022-Q1,302928.3,Consumption
DNK,2022-Q2,310383.5,Consumption
DNK,2022-Q3,314025.9,Consumption
DNK,2022-Q4,318306.4,Consumption
DNK,2023-Q1,323507.6,Consumption
DNK,2023-Q2,324162.1,Consumption
DNK,2023-Q3,322960.9,Consumption
DNK,2023-Q4,328859.8,Consumption
DNK,2024-Q1,330028.5,Consumption
DNK,2024-Q2,331632.6,Consumption
DNK,2024-Q3,332763,Consumption
DNK,2024-Q4,337193.9,Consumption
DNK,2000-Q1,154747.9,Consumption
DNK,2000-Q2,155837.4,Consumption
DNK,2000-Q3,156702.7,Consumption
DNK,2011-Q3,223458.9,Consumption
DNK,2011-Q4,225179.6,Consumption
DNK,2012-Q1,226835.4,Consumption
DNK,2012-Q2,228922,Consumption
DNK,2012-Q3,229009.9,Consumption
DNK,2012-Q4,231619.5,Consumption
DNK,2013-Q1,232466,Consumption
DNK,2000-Q4,157193.6,Consumption
DNK,2001-Q1,158193.2,Consumption
DNK,2001-Q2,161535.2,Consumption
DNK,2001-Q3,161845.2,Consumption
DNK,2001-Q4,160618.9,Consumption
DNK,2002-Q1,163819.2,Consumption
DNK,2002-Q2,164526.3,Consumption
DNK,2002-Q3,167439.1,Consumption
DNK,2002-Q4,168251.1,Consumption
DNK,2003-Q1,167687.8,Consumption
DNK,2003-Q2,168459.8,Consumption
DNK,2003-Q3,170928.1,Consumption
DNK,2003-Q4,173871.8,Consumption
DNK,2004-Q1,175534.9,Consumption
DNK,2004-Q2,177211.3,Consumption
DNK,2004-Q3,181659.1,Consumption
DNK,2004-Q4,187847,Consumption
DNK,2005-Q1,185198.8,Consumption
DNK,2005-Q2,190013.3,Consumption
DNK,2005-Q3,192892.9,Consumption
DNK,2005-Q4,195162.6,Consumption
DNK,2006-Q1,198193.2,Consumption
DNK,2006-Q2,202297.4,Consumption
DNK,2006-Q3,199567.6,Consumption
DNK,2006-Q4,201891.5,Consumption
DNK,2007-Q1,204265.2,Consumption
DNK,2007-Q2,205716.6,Consumption
DNK,2007-Q3,208103.7,Consumption
DNK,2007-Q4,213321.3,Consumption
DNK,2008-Q1,215322,Consumption
DNK,2008-Q2,217439.8,Consumption
DNK,2008-Q3,216716.8,Consumption
DNK,2008-Q4,209429.1,Consumption
DNK,2009-Q1,206951.5,Consumption
DNK,2009-Q2,209668,Consumption
DNK,2009-Q3,210951.5,Consumption
DNK,2009-Q4,211287,Consumption
DNK,2010-Q1,215407,Consumption
DNK,2010-Q2,216004.9,Consumption
DNK,2010-Q3,218673.8,Consumption
DNK,2010-Q4,220174.5,Consumption
DNK,2011-Q1,220218.4,Consumption
DNK,2011-Q2,223495.6,Consumption
DNK,1995-Q1,129238.7,Consumption
DNK,1995-Q2,130977.1,Consumption
DNK,1995-Q3,131240.3,Consumption
DNK,1995-Q4,132212.7,Consumption
DNK,1996-Q1,134966.5,Consumption
DNK,1996-Q2,136012.7,Consumption
DNK,1996-Q3,136659.5,Consumption
DNK,1996-Q4,137944.9,Consumption
DNK,1997-Q1,139978.9,Consumption
DNK,1997-Q2,143358.7,Consumption
DNK,2019-Q4,583150.3,GDP
DNK,2020-Q1,586779.9,GDP
DNK,2020-Q2,551652.4,GDP
DNK,2013-Q2,233877.3,Consumption
DNK,2013-Q3,235346.8,Consumption
DNK,2013-Q4,235409.1,Consumption
DNK,2014-Q1,233792.6,Consumption
DNK,2014-Q2,234679,Consumption
DNK,2014-Q3,235760.8,Consumption
DNK,2014-Q4,236485.3,Consumption
DNK,2015-Q1,236411.2,Consumption
DNK,2015-Q2,238485.2,Consumption
DNK,2015-Q3,242012.4,Consumption
DNK,2015-Q4,244026.7,Consumption
DNK,2016-Q1,245323.7,Consumption
DNK,2016-Q2,248177.9,Consumption
DNK,2016-Q3,247135.8,Consumption
DNK,2016-Q4,252549.9,Consumption
DNK,2017-Q1,255783.9,Consumption
DNK,2017-Q2,256059.8,Consumption
DNK,1997-Q3,286169.6,GDP
DNK,1997-Q4,291074.5,GDP
DNK,1998-Q1,293907.4,GDP
DNK,1998-Q2,292116.1,GDP
DNK,1998-Q3,298026.7,GDP
DNK,2020-Q2,261518.5,Consumption
DNK,1997-Q3,141411,Consumption
DNK,1997-Q4,146622.9,Consumption
DNK,1998-Q1,146097.1,Consumption
DNK,1998-Q2,147753.5,Consumption
DNK,1998-Q3,149486.4,Consumption
DNK,1998-Q4,151355.5,Consumption
DNK,1999-Q1,150599.2,Consumption
DNK,1999-Q2,149104.5,Consumption
DNK,2017-Q3,255874.6,Consumption
DNK,2017-Q4,262220.9,Consumption
DNK,2018-Q1,265262.1,Consumption
DNK,2018-Q2,269796,Consumption
DNK,2018-Q3,269776,Consumption
DNK,2018-Q4,268907.3,Consumption
DNK,2019-Q1,272778.7,Consumption
DNK,2019-Q2,273642.2,Consumption
DNK,2019-Q3,275385.3,Consumption
DNK,2019-Q4,280005.5,Consumption
DNK,2020-Q1,272371.3,Consumption
DNK,2014-Q3,99822.8,Investment
DNK,2014-Q4,98699.4,Investment
DNK,2015-Q1,99196.4,Investment
DNK,2015-Q2,103412,Investment
DNK,2015-Q3,105092.9,Investment
DNK,2015-Q4,109374.7,Investment
DNK,2016-Q1,108473.6,Investment
DNK,2016-Q2,112177.2,Investment
DNK,2016-Q3,119006.7,Investment
DNK,2016-Q4,115967.1,Investment
DNK,2017-Q1,117334.7,Investment
DNK,2017-Q2,121028.7,Investment
DNK,2017-Q3,118445.5,Investment
DNK,2017-Q4,123955.4,Investment
DNK,2018-Q1,121829.9,Investment
DNK,2018-Q2,137285.9,Investment
DNK,2018-Q3,122210.6,Investment
DNK,2018-Q4,124195.5,Investment
DNK,2019-Q1,129096.8,Investment
DNK,2019-Q2,123031.2,Investment
DNK,2019-Q3,126772.4,Investment
DNK,2019-Q4,125273.7,Investment
DNK,2020-Q1,132852.4,Investment
DNK,2020-Q2,115808,Investment
DNK,2020-Q3,135707.3,Investment
DNK,2020-Q4,145226.5,Investment
DNK,2021-Q1,141700.8,Investment
DNK,2021-Q2,147537.8,Investment
DNK,2021-Q3,155906.5,Investment
DNK,2021-Q4,160841.1,Investment
DNK,2003-Q3,72802.5,Investment
DNK,2003-Q4,79228.4,Investment
DNK,2004-Q1,79000.2,Investment
DNK,2004-Q2,78503.2,Investment
DNK,2004-Q3,85445.4,Investment
DNK,2004-Q4,83836.8,Investment
DNK,2005-Q1,82564.5,Investment
DNK,2005-Q2,88424.6,Investment
DNK,2005-Q3,87782.4,Investment
DNK,2005-Q4,93769.4,Investment
DNK,2006-Q1,93232.7,Investment
DNK,2006-Q2,105056.2,Investment
DNK,2006-Q3,106547.2,Investment
DNK,2006-Q4,104049.6,Investment
DNK,2007-Q1,113821,Investment
DNK,2007-Q2,108129.4,Investment
DNK,2000-Q1,75657,Investment
DNK,2000-Q2,73976.5,Investment
DNK,2000-Q3,70295.7,Investment
DNK,2000-Q4,75690.8,Investment
DNK,2001-Q1,70896.6,Investment
DNK,2001-Q2,72724.7,Investment
DNK,2001-Q3,76376.2,Investment
DNK,2001-Q4,78464.9,Investment
DNK,2002-Q1,76030.7,Investment
DNK,1999-Q1,64155.3,Investment
DNK,1999-Q2,62830.6,Investment
DNK,1999-Q3,65164.5,Investment
DNK,1999-Q4,66408.3,Investment
DNK,1997-Q1,63957.9,Investment
DNK,1996-Q4,66343.6,Public_spending
DNK,1997-Q1,66922.4,Public_spending
DNK,1997-Q2,67623.1,Public_spending
DNK,1997-Q3,68260.1,Public_spending
DNK,1997-Q4,68165.7,Public_spending
DNK,1991-Q1,53347.2,Public_spending
DNK,1991-Q2,53757.3,Public_spending
DNK,1991-Q3,54372.9,Public_spending
DNK,1991-Q4,54464.5,Public_spending
DNK,2022-Q1,157370.8,Investment
DNK,2022-Q2,184871.6,Investment
DNK,2022-Q3,170596.2,Investment
DNK,2022-Q4,189512.7,Investment
DNK,2023-Q1,162175.6,Investment
DNK,2023-Q2,159344.8,Investment
DNK,2023-Q3,166427.4,Investment
DNK,2023-Q4,152277.1,Investment
DNK,2024-Q1,147293.3,Investment
DNK,2024-Q2,156136.9,Investment
DNK,2024-Q3,159106.3,Investment
DNK,2024-Q4,145159.5,Investment
DNK,2007-Q3,109779.4,Investment
DNK,2007-Q4,108089.3,Investment
DNK,2008-Q1,110663.5,Investment
DNK,2008-Q2,109020.4,Investment
DNK,2008-Q3,107950.7,Investment
DNK,2008-Q4,107344.9,Investment
DNK,2009-Q1,88906.1,Investment
DNK,2009-Q2,77655.1,Investment
DNK,2009-Q3,82734.5,Investment
DNK,2009-Q4,79878.7,Investment
DNK,2010-Q1,75759.4,Investment
DNK,2010-Q2,84857.7,Investment
DNK,2010-Q3,81642.7,Investment
DNK,2010-Q4,80837.3,Investment
DNK,2011-Q1,83341.7,Investment
DNK,2011-Q2,89166.7,Investment
DNK,2011-Q3,87573.9,Investment
DNK,2011-Q4,90907.4,Investment
DNK,2012-Q1,93861.4,Investment
DNK,1991-Q1,46080.4,Investment
DNK,1991-Q2,43188.6,Investment
DNK,1991-Q3,43507,Investment
DNK,1991-Q4,41717.5,Investment
DNK,1992-Q1,43085.5,Investment
DNK,1992-Q2,42960.4,Investment
DNK,1992-Q3,45039.9,Investment
DNK,1992-Q4,43637.8,Investment
DNK,1993-Q1,48245.6,Investment
DNK,1993-Q2,39313.8,Investment
DNK,1993-Q3,38852.9,Investment
DNK,1993-Q4,34627.1,Investment
DNK,1994-Q1,47925.3,Investment
DNK,1994-Q2,45249,Investment
DNK,1994-Q3,44131.6,Investment
DNK,1994-Q4,48424,Investment
DNK,1995-Q1,57124.7,Investment
DNK,1995-Q2,50657.5,Investment
DNK,1995-Q3,51290.5,Investment
DNK,1995-Q4,54722.2,Investment
DNK,1996-Q1,53664.2,Investment
DNK,1996-Q2,51752.3,Investment
DNK,1996-Q3,55146.7,Investment
DNK,1996-Q4,57075.7,Investment
DNK,2002-Q2,75523.3,Investment
DNK,2002-Q3,75565.6,Investment
DNK,2002-Q4,72916.3,Investment
DNK,2003-Q1,76109.6,Investment
DNK,2003-Q2,72386.6,Investment
DNK,2014-Q3,128714.2,Public_spending
DNK,2014-Q4,130374.1,Public_spending
DNK,2015-Q1,130041,Public_spending
DNK,2015-Q2,129946.1,Public_spending
DNK,2015-Q3,130511.8,Public_spending
DNK,2015-Q4,129766.8,Public_spending
DNK,2016-Q1,131423.6,Public_spending
DNK,1997-Q3,64923.8,Investment
DNK,1997-Q4,61921.4,Investment
DNK,1998-Q1,71754.4,Investment
DNK,1998-Q2,64608.3,Investment
DNK,1998-Q3,64061.2,Investment
DNK,1998-Q4,67431.7,Investment
DNK,2012-Q2,89407.6,Investment
DNK,2012-Q3,91132.4,Investment
DNK,2012-Q4,89553.2,Investment
DNK,2013-Q1,93686.6,Investment
DNK,2013-Q2,92093.4,Investment
DNK,2013-Q3,95408.3,Investment
DNK,2013-Q4,93390.3,Investment
DNK,2014-Q1,100799.6,Investment
DNK,2014-Q2,99665.3,Investment
DNK,2000-Q3,79703.1,Public_spending
DNK,2000-Q4,81000.1,Public_spending
DNK,2001-Q1,81143.7,Public_spending
DNK,2001-Q2,82597.1,Public_spending
DNK,2001-Q3,84238.3,Public_spending
DNK,2001-Q4,85709.9,Public_spending
DNK,2002-Q1,85977.3,Public_spending
DNK,2002-Q2,87540.5,Public_spending
DNK,2002-Q3,88637.6,Public_spending
DNK,2002-Q4,88620.9,Public_spending
DNK,2003-Q1,88293.4,Public_spending
DNK,1992-Q1,54882.9,Public_spending
DNK,1992-Q2,55197.8,Public_spending
DNK,1992-Q3,55852.2,Public_spending
DNK,1992-Q4,57095.4,Public_spending
DNK,1999-Q3,75753.6,Public_spending
DNK,1999-Q4,76936.7,Public_spending
DNK,2000-Q1,77660.2,Public_spending
DNK,2000-Q2,78474.1,Public_spending
DNK,1993-Q1,57190.4,Public_spending
DNK,2020-Q3,143184.1,Public_spending
DNK,2020-Q4,148439.8,Public_spending
DNK,2021-Q1,149435.5,Public_spending
DNK,2021-Q2,153571.2,Public_spending
DNK,2021-Q3,151261,Public_spending
DNK,2021-Q4,159280.7,Public_spending
DNK,2022-Q1,156682.9,Public_spending
DNK,2022-Q2,153645.3,Public_spending
DNK,2022-Q3,156117.9,Public_spending
DNK,2022-Q4,158055,Public_spending
DNK,2023-Q1,157785,Public_spending
DNK,2023-Q2,159819.2,Public_spending
DNK,2014-Q1,126908.3,Public_spending
DNK,2014-Q2,126715.1,Public_spending
DNK,1993-Q4,60305.8,Public_spending
DNK,1994-Q1,60782.3,Public_spending
DNK,1994-Q2,60310.8,Public_spending
DNK,1994-Q3,60187.5,Public_spending
DNK,1994-Q4,61122.9,Public_spending
DNK,1995-Q1,61872,Public_spending
DNK,1995-Q2,61963.6,Public_spending
DNK,1995-Q3,62475.9,Public_spending
DNK,1995-Q4,63008.9,Public_spending
DNK,1996-Q1,64320.2,Public_spending
DNK,1996-Q2,65447.6,Public_spending
DNK,1996-Q3,66192.8,Public_spending
DNK,2018-Q4,138078,Public_spending
DNK,2019-Q1,137618.5,Public_spending
DNK,2019-Q2,138286.9,Public_spending
DNK,2019-Q3,139402.6,Public_spending
DNK,2019-Q4,143900.4,Public_spending
DNK,2020-Q1,143403.9,Public_spending
DNK,2020-Q2,141073.6,Public_spending
DNK,2016-Q2,132055.9,Public_spending
DNK,2016-Q3,132270.3,Public_spending
DNK,2016-Q4,130129.2,Public_spending
DNK,2017-Q1,132408.2,Public_spending
DNK,2017-Q2,133536.8,Public_spending
DNK,2017-Q3,135435.8,Public_spending
DNK,2017-Q4,135702.1,Public_spending
DNK,2018-Q1,136431.1,Public_spending
DNK,2018-Q2,137105.3,Public_spending
DNK,2018-Q3,137060.3,Public_spending
DNK,2023-Q3,159880.2,Public_spending
DNK,2023-Q4,158935.9,Public_spending
DNK,2024-Q1,162651.5,Public_spending
DNK,2024-Q2,166163.4,Public_spending
DNK,2024-Q3,168186.6,Public_spending
DNK,2024-Q4,172160.7,Public_spending
DNK,2003-Q2,89696.1,Public_spending
DNK,2003-Q3,90425.4,Public_spending
DNK,2003-Q4,91375,Public_spending
DNK,2004-Q1,92795.7,Public_spending
DNK,2004-Q2,93751.2,Public_spending
DNK,2004-Q3,94054.5,Public_spending
DNK,2004-Q4,94959.4,Public_spending
DNK,2005-Q1,95349.6,Public_spending
DNK,2005-Q2,96541.8,Public_spending
DNK,2005-Q3,97733,Public_spending
DNK,2005-Q4,99553.4,Public_spending
DNK,2006-Q1,101180.4,Public_spending
DNK,2006-Q2,101902,Public_spending
DNK,2006-Q3,102404.6,Public_spending
DNK,2006-Q4,102538.8,Public_spending
DNK,2007-Q1,104627.2,Public_spending
DNK,2007-Q2,104299.3,Public_spending
DNK,2007-Q3,105501,Public_spending
DNK,2007-Q4,109601.5,Public_spending
DNK,2008-Q1,107903.4,Public_spending
DNK,2008-Q2,111826.4,Public_spending
DNK,2008-Q3,115438.9,Public_spending
DNK,2008-Q4,117840.2,Public_spending
DNK,2009-Q1,119104,Public_spending
DNK,2009-Q2,119871,Public_spending
DNK,2009-Q3,121158.4,Public_spending
DNK,2009-Q4,121753.6,Public_spending
DNK,2010-Q1,123700.1,Public_spending
DNK,2010-Q2,124211.6,Public_spending
DNK,2010-Q3,124115.6,Public_spending
DNK,2010-Q4,124346,Public_spending
DNK,2011-Q1,122901.5,Public_spending
DNK,2011-Q2,124530.4,Public_spending
DNK,2011-Q3,122624.4,Public_spending
DNK,2011-Q4,121368,Public_spending
DNK,2012-Q1,124156.7,Public_spending
DNK,2012-Q2,124746.4,Public_spending
DNK,2012-Q3,125378.2,Public_spending
DNK,2012-Q4,128536.1,Public_spending
DNK,2013-Q1,123978.6,Public_spending
DNK,2013-Q2,125026.2,Public_spending
DNK,2013-Q3,126991.9,Public_spending
DNK,2013-Q4,127314.7,Public_spending
DNK,1998-Q1,70162,Public_spending
DNK,1998-Q2,70999.5,Public_spending
DNK,1998-Q3,72199.8,Public_spending
DNK,1998-Q4,72851.1,Public_spending
DNK,1999-Q1,74497.4,Public_spending
DNK,1999-Q2,75375,Public_spending
DNK,1993-Q3,59189,Public_spending
DNK,1993-Q2,58226.5,Public_spending
DNK,1997-Q2,61086.8,Investment
DNK,1994-Q4,128682.9,Consumption
DNK,2007-Q4,448184.3,GDP
CRI,2021-Q4,10492988.5,GDP
DNK,2013-Q3,229691.5,Salaries
DNK,1994-Q3,117044,Salaries
DNK,2011-Q2,221797.6,Salaries
DNK,2019-Q1,272552.8,Salaries
DNK,2013-Q2,227844.3,Salaries
DNK,2013-Q1,226709.9,Salaries
DNK,2012-Q4,227276.5,Salaries
DNK,2012-Q3,225639.4,Salaries
DNK,2012-Q2,223636.3,Salaries
DNK,2012-Q1,224659,Salaries
DNK,2011-Q4,223713.6,Salaries
DNK,2002-Q4,167670.2,Salaries
DNK,2018-Q1,263322.2,Salaries
DNK,2017-Q4,262328.3,Salaries
DNK,2017-Q3,258418.5,Salaries
DNK,2017-Q2,256124.1,Salaries
DNK,2017-Q1,253586.7,Salaries
DNK,2016-Q4,251200.4,Salaries
DNK,2016-Q3,249543.6,Salaries
DNK,2016-Q2,248856.5,Salaries
DNK,2016-Q1,246674.6,Salaries
DNK,2015-Q4,244073.5,Salaries
DNK,2015-Q3,243149.1,Salaries
DNK,2015-Q2,241426.1,Salaries
DNK,2015-Q1,239572.3,Salaries
DNK,2014-Q4,237602.8,Salaries
DNK,2014-Q3,235714.9,Salaries
DNK,2014-Q2,234420.3,Salaries
DNK,2014-Q1,233619.3,Salaries
DNK,2011-Q1,220813.1,Salaries
DNK,2002-Q3,167888,Salaries
DNK,2002-Q2,167422.5,Salaries
DNK,2002-Q1,165974.5,Salaries
DNK,2001-Q4,163777.1,Salaries
DNK,2001-Q3,162605.3,Salaries
DNK,2001-Q2,161678.1,Salaries
DNK,2001-Q1,159982.4,Salaries
DNK,1992-Q1,111617.8,Salaries
DNK,1999-Q4,150510.2,Salaries
DNK,1999-Q3,150188.6,Salaries
DNK,2000-Q3,155154.6,Salaries
DNK,2000-Q2,153737,Salaries
DNK,2000-Q1,152417.6,Salaries
DNK,2024-Q4,352033.7,Salaries
DNK,2024-Q3,346532.5,Salaries
DNK,2024-Q2,345232.6,Salaries
DNK,2024-Q1,340185.8,Salaries
DNK,2023-Q4,334264.7,Salaries
DNK,2023-Q3,331658.3,Salaries
DNK,2023-Q2,327854.4,Salaries
DNK,2023-Q1,323214.8,Salaries
DNK,2022-Q4,322822.3,Salaries
DNK,2022-Q3,315357.8,Salaries
DNK,2022-Q2,311439.1,Salaries
DNK,2022-Q1,307310.4,Salaries
DNK,2021-Q4,304176.5,Salaries
DNK,2021-Q3,295712.8,Salaries
DNK,2021-Q2,289894.6,Salaries
DNK,2021-Q1,283688.6,Salaries
DNK,2020-Q4,281523.1,Salaries
DNK,2020-Q3,278495.9,Salaries
DNK,2020-Q2,273035.3,Salaries
DNK,2020-Q1,278331,Salaries
DNK,2019-Q4,278141.9,Salaries
DNK,2019-Q3,275738.1,Salaries
DNK,2019-Q2,273578.8,Salaries
DNK,1994-Q4,118883.3,Salaries
DNK,2018-Q4,269567.2,Salaries
DNK,2018-Q3,267654.7,Salaries
DNK,2018-Q2,266338,Salaries
DNK,1991-Q4,111393.8,Salaries
DNK,1991-Q3,109521.3,Salaries
DNK,1991-Q2,108865.2,Salaries
DNK,2000-Q4,156939,Salaries
DNK,1994-Q1,114580,Salaries
DNK,1993-Q4,114831.1,Salaries
DNK,1993-Q3,112942.4,Salaries
DNK,1993-Q2,112526.5,Salaries
DNK,1993-Q1,112501,Salaries
DNK,1992-Q4,113681.4,Salaries
DNK,1992-Q3,113146.9,Salaries
DNK,1992-Q2,112667.4,Salaries
DNK,2011-Q3,222442.2,Salaries
DNK,1999-Q2,146910.9,Salaries
DNK,1999-Q1,147788.5,Salaries
DNK,1998-Q4,146208.3,Salaries
DNK,1998-Q3,143693.9,Salaries
DNK,1998-Q2,137967.3,Salaries
DNK,1998-Q1,138312.7,Salaries
DNK,1997-Q4,136998.3,Salaries
DNK,1997-Q3,134710.2,Salaries
DNK,1997-Q2,133907.7,Salaries
DNK,1997-Q1,131548.3,Salaries
DNK,1996-Q4,130472.2,Salaries
DNK,1996-Q3,129203.6,Salaries
DNK,1996-Q2,128260.2,Salaries
DNK,1996-Q1,125696.1,Salaries
DNK,1995-Q4,124169.3,Salaries
DNK,1995-Q3,122786.2,Salaries
DNK,1995-Q2,121803.8,Salaries
DNK,1995-Q1,120760.2,Salaries
DNK,1991-Q1,107967,Salaries
DNK,1994-Q2,115309.2,Salaries
DNK,2010-Q4,219871.4,Salaries
DNK,2010-Q3,218723,Salaries
DNK,2010-Q2,218227.6,Salaries
DNK,2010-Q1,218142.4,Salaries
DNK,2009-Q4,211861,Salaries
DNK,2009-Q3,217765.1,Salaries
DNK,2009-Q2,217452.5,Salaries
DNK,2009-Q1,220313.1,Salaries
DNK,2008-Q4,220926.8,Salaries
DNK,2008-Q3,219554.2,Salaries
DNK,2008-Q2,215917.7,Salaries
DNK,2008-Q1,214171.1,Salaries
DNK,2007-Q4,211858.4,Salaries
DNK,2007-Q3,208238.5,Salaries
DNK,2007-Q2,206135.8,Salaries
DNK,2007-Q1,203041.4,Salaries
DNK,2006-Q4,200157.1,Salaries
DNK,2006-Q3,194408.1,Salaries
DNK,2006-Q2,194148.1,Salaries
DNK,2006-Q1,190183.2,Salaries
DNK,2005-Q4,187480,Salaries
DNK,2005-Q3,185028.8,Salaries
DNK,2005-Q2,182520.9,Salaries
DNK,2005-Q1,181165,Salaries
DNK,2004-Q4,178184.2,Salaries
DNK,2004-Q3,177874.7,Salaries
DNK,2004-Q2,173209.1,Salaries
DNK,2004-Q1,173142.2,Salaries
DNK,2003-Q4,172585.3,Salaries
DNK,2003-Q3,171951,Salaries
DNK,2003-Q2,171038.9,Salaries
DNK,2003-Q1,168981.9,Salaries
DNK,2013-Q4,231352.7,Salaries
DNK,2002-Q2,2785.4,Employment
DNK,1994-Q3,2617.3,Employment
DNK,2011-Q2,2747.7,Employment
DNK,2018-Q4,2942.5,Employment
DNK,2013-Q2,2729.6,Employment
DNK,2013-Q1,2728.5,Employment
DNK,2012-Q4,2729,Employment
DNK,2012-Q3,2727.1,Employment
DNK,2012-Q2,2729.9,Employment
DNK,2012-Q1,2735.8,Employment
DNK,2011-Q4,2748.8,Employment
DNK,2002-Q3,2780.3,Employment
DNK,2017-Q4,2897.9,Employment
DNK,2017-Q3,2885.5,Employment
DNK,2017-Q2,2876.2,Employment
DNK,2017-Q1,2866.8,Employment
DNK,2016-Q4,2857.8,Employment
DNK,2016-Q3,2845.1,Employment
DNK,2016-Q2,2832.3,Employment
DNK,2016-Q1,2818.5,Employment
DNK,2015-Q4,2807.6,Employment
DNK,2015-Q3,2796.5,Employment
DNK,2015-Q2,2785.7,Employment
DNK,2015-Q1,2775.2,Employment
DNK,2014-Q4,2761.3,Employment
DNK,2014-Q3,2752.1,Employment
DNK,2014-Q2,2748.2,Employment
DNK,2014-Q1,2743.5,Employment
DNK,2011-Q1,2743.2,Employment
DNK,2002-Q1,2776.8,Employment
DNK,2001-Q4,2779.2,Employment
DNK,2001-Q3,2773.2,Employment
DNK,2001-Q2,2783.6,Employment
DNK,2001-Q1,2777.4,Employment
DNK,1992-Q1,2610.6,Employment
DNK,1999-Q4,2740.5,Employment
DNK,1999-Q3,2740.5,Employment
DNK,2000-Q3,2756.1,Employment
DNK,2000-Q2,2748.9,Employment
DNK,2000-Q1,2751,Employment
DNK,2024-Q4,3201.9,Employment
DNK,2024-Q3,3187.2,Employment
DNK,2024-Q2,3183.5,Employment
DNK,2024-Q1,3179.6,Employment
DNK,2023-Q4,3169.8,Employment
DNK,2023-Q3,3168.9,Employment
DNK,2023-Q2,3161.1,Employment
DNK,2023-Q1,3158.3,Employment
DNK,2022-Q4,3141.6,Employment
DNK,2022-Q3,3132.1,Employment
DNK,2022-Q2,3117.7,Employment
DNK,2022-Q1,3101,Employment
DNK,2021-Q4,3068.7,Employment
DNK,2021-Q3,3032.5,Employment
DNK,2021-Q2,2974.8,Employment
DNK,2021-Q1,2925.8,Employment
DNK,2020-Q4,2951.8,Employment
DNK,2020-Q3,2929.2,Employment
DNK,2020-Q2,2887.8,Employment
DNK,2020-Q1,2966.9,Employment
DNK,2019-Q4,2978.3,Employment
DNK,2019-Q3,2972.6,Employment
DNK,2019-Q2,2965.2,Employment
DNK,2019-Q1,2956.5,Employment
DNK,1994-Q4,2640,Employment
DNK,2018-Q1,2908.2,Employment
DNK,2018-Q3,2931.3,Employment
DNK,2018-Q2,2918.4,Employment
DNK,1991-Q4,2644.5,Employment
DNK,1991-Q3,2622,Employment
DNK,1991-Q2,2606.2,Employment
DNK,2000-Q4,2754.5,Employment
DNK,1994-Q1,2584.6,Employment
DNK,1993-Q4,2574.8,Employment
DNK,1993-Q3,2560.4,Employment
DNK,1993-Q2,2556.9,Employment
DNK,1993-Q1,2565.7,Employment
DNK,1992-Q4,2591,Employment
DNK,1992-Q3,2599.9,Employment
DNK,1992-Q2,2605,Employment
DNK,2011-Q3,2749.1,Employment
DNK,1999-Q2,2727.6,Employment
DNK,1999-Q1,2731.4,Employment
DNK,1998-Q4,2740.8,Employment
DNK,1998-Q3,2728.7,Employment
DNK,1998-Q2,2718.7,Employment
DNK,1998-Q1,2695.2,Employment
DNK,1997-Q4,2703.8,Employment
DNK,1997-Q3,2685,Employment
DNK,1997-Q2,2686.1,Employment
DNK,1997-Q1,2660.5,Employment
DNK,1996-Q4,2674.2,Employment
DNK,1996-Q3,2662.8,Employment
DNK,1996-Q2,2649.2,Employment
DNK,1996-Q1,2625.3,Employment
DNK,1995-Q4,2623.3,Employment
DNK,1995-Q3,2625,Employment
DNK,1995-Q2,2628.4,Employment
DNK,1995-Q1,2639.9,Employment
DNK,1991-Q1,2614.1,Employment
DNK,1994-Q2,2605.4,Employment
DNK,2010-Q4,2748.3,Employment
DNK,2010-Q3,2750.7,Employment
DNK,2010-Q2,2747.5,Employment
DNK,2010-Q1,2750.1,Employment
DNK,2009-Q4,2780.1,Employment
DNK,2009-Q3,2804.3,Employment
DNK,2009-Q2,2819.1,Employment
DNK,2009-Q1,2857.9,Employment
DNK,2008-Q4,2904,Employment
DNK,2008-Q3,2908.3,Employment
DNK,2008-Q2,2893.6,Employment
DNK,2008-Q1,2895.4,Employment
DNK,2007-Q4,2863.1,Employment
DNK,2007-Q3,2871.1,Employment
DNK,2007-Q2,2878.9,Employment
DNK,2007-Q1,2882.1,Employment
DNK,2006-Q4,2845.2,Employment
DNK,2006-Q3,2828.9,Employment
DNK,2006-Q2,2820.2,Employment
DNK,2006-Q1,2806.2,Employment
